genre,songName,singer,musicDirector,lyricist,movie,year
playful_songs,Le Le Le Re Le Le Maza Le,Suzanne D Mello*Nikita Nigam*Hrishikesh Kamerkar,Sajid Wajid,Wajid Ali,Wanted,2009
playful_songs,Machalti Hui Hava Me Chham Chham Hamare Sang Sang Chale Ganga Ki Lahre,Kishore Kumar*Lata Mangeshkar,Chitragupt,Majrooh Sultanpuri,Ganga Ki Laharen,1964
playful_songs,Mai Rangila Pyar Kaa Rahee,Lata Mangeshkar*Subir Sen,Shankar Jaikishan,Hasrat Jaipuri,Chhoti Bahen,1959
playful_songs,Tu Kahe Agar Jiwan Bhar Main Geet Sunata,Mukesh,Naushad,Majrooh Sultanpuri,Andaz,1949
playful_songs,Mujhe Kya Bechega Rupaiya,Sona Mohapatra,Ram Sampath,Swanand Kirkire,Satyamev Jayate (TV Show),2012
playful_songs,Aake Seedhi Lagi Dil Pe Jaise Katariya,Kishore Kumar,Salil Chowdhury,Shailendra,Half Ticket,1962
playful_songs,Bada Hi C I D Hai Wo Neeli Chhatri Wala,Mohammed Rafi,Madan Mohan,Rajinder Krishan,Chandan,1958
playful_songs,Wadiyan Mera Daman Raste Meri Baahe (Female),Lata Mangeshkar,R D Burman,Majrooh Sultanpuri,Abhilasha,1968
playful_songs,Chocolate Lime Juice Ice Cream,Lata Mangeshkar,Ram Laxman,Dev Kohli,Hum Aapke Hain Kaun,1994
playful_songs,Main Jat Yamla Pagla,Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Pratigya,1975
playful_songs,Hey Darling Aankho Se Aankhe Char Karne Do,Rekha Bhardwaj*Usha Uthup,Vishal Bhardwaj,Gulzar,7 Khoon Maaf,2011
playful_songs,Kar Ja Re Ya Mar Ja Re,Suraj Jagan,Sachin Jigar,Mayur Puri,ABCD - Any Body Can Dance,2013
playful_songs,Lets Celebrate,Imran Khan,Imran Khan,Imran Khan,Tevar,2015
playful_songs,Luka Chuppi,A R Rahman*Lata Mangeshkar,A R Rahman,Prasoon Joshi,Rang De Basanti,2006
playful_songs,Shaam Dhale Khidaki Tale Tum Siti Bajaanaa Chhod Do,Chitalkar Ramchandra*Lata Mangeshkar,Chitalkar Ramchandra,Rajinder Krishan,Albela,1951
playful_songs,Ye Raat Ye Chandni (Male),Hemant Kumar,Sachin Dev Burman,Sahir Ludhianvi,Jaal,1952
playful_songs,Tose Naina Lage Piya Sawre Mohabbat To Ek Javeda Zindagi Hai,Kshitij Tarey*Shilpa Rao,Mithoon,Hasan Kamal,Anwar,2007
playful_songs,Tumne Kisi Ki Jaan Ko Jate Hue,Mohammed Rafi,Shankar Jaikishan,Hasrat Jaipuri,Rajkumar,1964
playful_songs,Bolna Mahi Bolna,Arijit Singh*Asees Kaur,Tanishk Bagchi,Dr.Devendra Kafir,Kapoor & Sons,2016
playful_songs,Ghar Se Nikalte Hi,Sonu Nigam,Rajesh Roshan,Javed Akhtar,Papa Kahte Hain,1996
playful_songs,Sajan Ghar Aana Tha (Janeman),Shreya Ghoshal*Sonu Nigam,Anand Raj Anand,Anand Raj Anand,Aryan - Unbreakable,2006
playful_songs,Rajanigandhaa Phul Tumhaare Mahake Yun Hi Jivan Men,Lata Mangeshkar,Salil Chowdhury,Yogesh,Rajnigandha,1974
playful_songs,Bolo Bolo Kuchh To Bolo Gussa Chhodo Dil Na Todo Pyar Ho To Kah Do Yes,Mohammed Rafi,Usha Khanna,Majrooh Sultanpuri,Dil Deke Dekho,1959
playful_songs,Joganiyan,Shruti Haasan,Sajid Wajid,Kausar Munir,Tevar,2015
playful_songs,Laakho Hai Nigaah Me,Mohammed Rafi,O P Nayyar,Majrooh Sultanpuri,Phir Wohi Dil Laya Hoon,1963
playful_songs,Duniyaa Ki Sair Kar Lo Around The World In Eight Dollars,Mukesh*Sharda,Shankar Jaikishan,Shailendra,Around The World,1967
playful_songs,Kahe Tose Sajanaa Ye Tohari Sajaniyaa,Sharda Sinha,Ram Laxman,Asad Bhopali,Maine Pyar Kiya,1989
playful_songs,Kaise Besharm Aashiq Hai,Rashida Khatoon*Yusuf Azad,Jaikumar Paarte,Zafar Gorakhpuri,Putlibai,1972
playful_songs,Kaun Mera Mera Kya Tu Lage (Female),Sunidhi Chauhan,M M Kareem,Irshad Kamil,Special 26,2013
playful_songs,Ma Mujhe Apne Aanchal Me Chipa Ley,Lata Mangeshkar,Laxmikant Pyarelal,Anand Bakshi,Chhota Bhai,1966
playful_songs,Matargashti,Mohit Chauhan,A R Rahman,Irshad Kamil,Tamasha,2015
playful_songs,Nasha Nasha Nashe Me Hum Dhua Dhua,Lucky Ali,Anu Malik,Ravindra Jain,Dushman Duniya Ka,1996
playful_songs,Phulo Ka Taaro Ka Sabka Kahna Hai (Female),Lata Mangeshkar,R D Burman,Anand Bakshi,Hare Rama Hare Krishna,1972
playful_songs,Mere Nishaan Hai Kaha,Kailash Kher*Meet Bros Anjjan,Meet Bros Anjan Ankit,Kumaar,OMG Oh My God!,2012
playful_songs,Dil Ki Tanhai Ko Aawaz Bana Lete Hai,Kumar Sanu,Anu Malik,Nida Fazli,Chaahat,1996
playful_songs,O O O O Mujhe Kisi Se Pyaar Ho Gayaa,Lata Mangeshkar,Shankar Jaikishan,Jalal Malihabadi,Barsaat,1949
playful_songs,Kaan Men Jhumakaa Chaal Men Thumakaa,Mohammed Rafi,Sonik Omi,Varma Malik,Sawan Bhadon,1970
playful_songs,Ye Kya Kar Dala Tune,Asha Bhosle,O P Nayyar,Hasrat Jaipuri,Howrah Bridge,1958
playful_songs,Zindagi Aa Raha Hoon Main,Kishore Kumar,Hridaynath Mangeshkar,Javed Akhtar,Mashaal,1984
playful_songs,Tera Naam Japdi Phira,Shefali Alvares*Nikhil D Souza*Javed Bashir,Pritam Chakraborty,Irshad Kamil,Cocktail,2012
playful_songs,Teri Unchi Unchi Unchi Unchi Hai Dukan,Chitragupt*Shamshad Begum,Chitragupt,Indeevar,Kismat,1956
playful_songs,Tu Bichdan Bichdan Kahndi Hai (Reprise),Rahat Fateh Ali Khan,Himesh Reshammiya,Sameer,Son Of Sardaar,2012
playful_songs,Tu Kamal Di Kudi Tanu Satte Pe Lagau,Mamta Sharma*Vineet Singh,Himesh Reshammiya,Manoj Yadav,Son Of Sardaar,2012
playful_songs,Do Ghoont Mujhe Bhi,Lata Mangeshkar,R D Burman,Anand Bakshi,Jheel Ke Us Paar,1973
playful_songs,Karle Tu Hip Hop Hip Hop Pammi,Mika Singh*Monali Thakur,Sachin Jigar,Priya Panchal,Ramaiya Vastavaiya,2013
playful_songs,Hayyaa O Gangaa Mayyaa Gangaa Mayyaa Men Jab Tak Ke Paani Rahe,Lata Mangeshkar,Kalyanji Anandji,Indeevar,Suhaag Raat,1969
playful_songs,Jab Se Door Lage Ho Rehne,Altaf Raja,NotFound,NotFound,Dil Ke Tukde Hazaar Huye (Album),2000
playful_songs,Papa Mere Papa (1),Sonu Nigam*Shreya Ghoshal*Baby Aparna,Himesh Reshammiya,Sameer,Main Aisa Hi Hoon,2005
playful_songs,Yaado Ki Baarat Nikli Hai Aaj (Male),Kishore Kumar*Mohammed Rafi,R D Burman,Majrooh Sultanpuri,Yaadon Ki Baarat,1973
playful_songs,Aur Nahee Kuchh Tumse Kehna,Anuradha Paudwal*Manhar Udhas,Laxmikant Pyarelal,Anand Bakshi,Amrit,1986
playful_songs,Mai Tere Pyar Me Pagal Aise Gumta Hu,Lata Mangeshkar*Kishore Kumar,Laxmikant Pyarelal,Anand Bakshi,Prem Bandhan,1979
playful_songs,Aunty No. 1,Arzoo Bano,Anand Milind,Sameer,Aunty No. 1,1998
playful_songs,Pyar Ki Pungi,Amitabh Bhattacharya*Mika Singh*Pritam Chakraborty,Pritam Chakraborty,Amitabh Bhattacharya,Agent Vinod,2012
playful_songs,Bum Pe Laat,Shaan*Soham Mukherjee*Shubh Mukherjee,Sajid Wajid,Sameer,Himmatwala,2013
playful_songs,Meherbani,Jubin Nautiyal,Arko Pravo Mukherjee,Arko Pravo Mukherjee,The Shaukeens,2014
playful_songs,Bura Mat Suno Bura Mat Dekho Bura Mat Kaho,Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Aya Sawan Jhoom Ke,1969
playful_songs,Chudi Nahi Ye Mera Dil Hai Dekho Dekho Tute Na,Kishore Kumar*Lata Mangeshkar,Sachin Dev Burman,Neeraj,Gambler,1971
playful_songs,Ki Aaja Teri Yaad Aayi O Baalam,Anand Bakshi*Lata Mangeshkar*Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Charas,1976
playful_songs,Phul Mai Bheju Dil Ye Karta Hai,Lata Mangeshkar*Kumar Sanu,Aadesh Shrivastava,Sawan Kumar,Salma Pe Dil Aa Gaya,1997
playful_songs,Om Shanti Om Shanti Shanti Om,Kishore Kumar,Laxmikant Pyarelal,Anand Bakshi,Karz,1980
playful_songs,Shisha-E-Dil Itna Na Uchhalo,Lata Mangeshkar,Shankar Jaikishan,Hasrat Jaipuri,Dil Apna Aur Preet Parai,1960
playful_songs,Tu Neendo Ki Rani Aur Mai Pyar Ka Sapna,Udit Narayan*Anuradha Paudwal,Anand Milind,M G Hashmat,Honeymoon,1992
playful_songs,Pehle Pyaar Ka Pehla Ghum,Kavita Krishnamurthy,Rajesh Roshan,Javed Akhtar,Papa Kahte Hain,1996
playful_songs,Prem Leela,Vineet Singh*Aman Trikha,Himesh Reshammiya,Irshad Kamil,Prem Ratan Dhan Payo,2015
playful_songs,Sanwali Saloni Teri Jheel Si Aankhe,Kumar Sanu*Alka Yagnik,Bappi Lahiri,Nawab Arzoo,Hum Sab Chor Hain,1995
playful_songs,Dil Laga Liya Maine,Alka Yagnik*Udit Narayan,Nadeem Shravan,Sameer,Dil Hai Tumhaara,2002
playful_songs,Jab Aati Hogi Yaad Meri,Mohammed Rafi*Sulakshana Pandit,Laxmikant Pyarelal,Gulshan Bawra,Phaansi,1978
playful_songs,Gori Kab Se Hui Jawan Banna Le Ja Apne Sath,Lata Mangeshkar,Bappi Lahiri,Anjaan,Phool Bane Angarey,1991
playful_songs,Hafte Mein Chaar Shanivaar,Badshah*Armaan Malik*Vishal Dadlani,Amaal Mallik,Shabbir Ahmed,All Is Well,2015
playful_songs,Salaam India,Salim Merchant*Vishal Dadlani,Shivam,Sandeep Singh,Mary Kom,2014
playful_songs,Yeh Do Diwane Dil Ke Chale Hai Dekho Mil Ke,Manna Dey*Mohammed Rafi,Kalyanji Anandji,Qamar Jalalabadi,Johar Mehmood In Goa,1965
playful_songs,Haal-E-Dil Unako Sunaana Tha Sunaaya Na Gaya,Suman Kalyanpur,Snehal Bhatkar,Kedar Sharma,Fariyaad,1964
playful_songs,Hona Hai Kya Jindagi Ke Iss Juve Me,Ram Sampath,Ram Sampath,Javed Akhtar,Talaash,2012
playful_songs,Mere Achhe Chanda Mama,Sadhana Sargam,Mahesh Kishore,Sawan Kumar Tak,Khalnayika,1993
playful_songs,Chhule Chhule Chhule Mujhe Chhule,Alka Yagnik,Laxmikant Pyarelal,Anand Bakshi,Mahaanta,1997
playful_songs,Darbadar,Monali Thakur,Sachin Jigar,Mayur Puri,I Me Aur Main,2013
playful_songs,Ham Toh Tere Aashik Hain Sadiyo Purane,Mukesh*Lata Mangeshkar,Laxmikant Pyarelal,Anand Bakshi,Farz,1967
playful_songs,Jaaneman Jaaneman Tere Do Nayan,Yesudas*Asha Bhosle,Salil Chowdhury,Yogesh,Chhoti Si Baat,1976
playful_songs,Jaise Mera Tu,Arijit Singh*Priya Saraiya,Sachin Jigar,Priya Saraiya,Happy Ending,2014
playful_songs,Mere Mehbub Tujhe Pyar Karu,Suman Kalyanpur,Ghulam Mohammad,Kaifi Azmi,Shama,1961
playful_songs,Paani Re Paani Tera Rang Kaisa,Mukesh*Lata Mangeshkar,Laxmikant Pyarelal,Indrajeet Singh Tulsi,Shor,1972
playful_songs,Are Raftaa Raftaa Dekho Aankh Meri Ladi Hai,Kishore Kumar*Rekha,Kalyanji Anandji,Rajinder Krishan,Kahani Kismat Ki,1973
playful_songs,Bole Mere Kangna Tere Bin Sajna Nind Nahi Aati,Alka Yagnik*Kumar Sanu,Anand Milind,Sameer,Bandish,1996
playful_songs,Mere Pairon Me Ghunghroo Bandha De To Phir Meri Chal Dekh Le,Mohammed Rafi,Naushad,Shakeel Badayuni,Sunghursh,1968
playful_songs,Flip Your Collar Back,Benny Dayal,Yuvan Shankar Raja,Irshad Kamil,Raja Natwarlal,2014
playful_songs,Nasha Nasha,Neha Bhasin,Raghav Sachar,Prashant Ingole,I Me Aur Main,2013
playful_songs,O Chanda Re Door Na Ja Re,Mohammed Rafi*Suman Kalyanpur,P Nageshwar Rao,Saraswati Kumar Deepak,Chakravarty Vikramaditya,1964
playful_songs,Seene Me Dhadkan Ki Zaroorat Hai Har Ghadi (Mehboob Ki),Mithoon,Mithoon,Mithoon,Creature 3D,2014
playful_songs,Thank God Its Friday,Sunidhi Chauhan,Sachin Jigar,Sameer,Himmatwala,2013
playful_songs,Keeda,Neeti Mohan*Himesh Reshammiya,imesh Reshammiya,Shabbir Ahmed,Action Jackson,2014
playful_songs,Bade Miyan To Bade Miyan Chhote Miyan Subhan Allah,Poonam Bhatia*Rakesh Pandit*Sudesh Bhosle*Udit Narayan,Viju Shah,Sameer,Bade Miyan Chote Miyan,1998
playful_songs,Hai Meri Sanso Me Mera Piya,Suhasini,Nadeem Shravan,Sameer,Sainik,1993
playful_songs,Mehangai Ki Mahmari Ne,Kailash Kher,Vijay Verma,Turaz,Chakravyuh,2012
playful_songs,Prabhu Mere Ghar Ko Pyaar Karo,Shreya Ghoshal,Harshit Saxena,Sameer,Super Nani,2014
playful_songs,Havaa Ke Saath Saath Ghataa Ke Sang Sang O Saathi Chal,Kishore Kumar*Asha Bhosle,R D Burman,Anand Bakshi,Seeta Aur Geeta,1972
playful_songs,Jali Toh Bujhi Na Kasam Se Koyla Ho Gayi Hum (Chhan Ke Mohalla Sara Dekh Liya),Ritu Pathak*Sunidhi Chauhan,Pritam Chakraborty,Irshad Kamil,Action Replayy,2010
playful_songs,Aa Hum Ahde Wafa Kar Le,Suman Kalyanpur*Mohammed Rafi,Laxmikant Pyarelal,Anand Bakshi,Do Bhai,1969
playful_songs,Mard Tangewala Main Hu Mard Tangewala,Mohammed Aziz,Anu Malik,Prayag Raj,Mard,1985
playful_songs,Aashiq Mizaaj,Aman Trikha,Hard Kaur,Siddharth Banerjee,The Shaukeens,2014
playful_songs,Gangster Baby,Neeti Mohan*Neeraj Shridhar,Himesh Reshammiya,Sameer,Action Jackson,2014
playful_songs,Ishq Tujhse Javedan Hai (Javedan Hai),K. K.*Suzanne D Mello,Chirantan Bhatt,Shakeel Azmi,1920 - Evil Returns,2012
playful_songs,Alcoholic,Yo Yo Honey Singh,Yo Yo Honey Singh,Sahil Kaushal,The Shaukeens,2014
playful_songs,Keeda - Reprise,Himesh Reshammiya*Neeti Mohan,Himesh Reshammiya,Sameer,Action Jackson,2014
playful_songs,Tu Hi Toh Hai (Prome Song),Benny Dayal,Pritam Chakraborty,Irshad Kamil,Holiday,2014
playful_songs,Hui hui mai to hui shayarana hui,Shalmali Kholgade,Sajid Wajid,Kausar Munir,Daawat-e-ishq,2014
playful_songs,Namak Paare,Anupam Amod*Mamta Sharma,Yuvan Shankar Raja,Irshad Kamil,Raja Natwarlal,2014
playful_songs,Aag Chahat Ki Lag Jayegi,Alka Yagnik*Babul Supriyo,Nadeem Shravan,Sameer,Himmatvar,1996
playful_songs,Sweeta Tujhse Nahi Koi Meetha,Adnan Sami,Shankar Ehsaan Loy,Gulzar,Kill Dil,2014
playful_songs,Moto Ghotalo Aao Mharo Chhokra,Sukhwinder Singh*Sanahmoidutty,Vishal Shekhar,Anvita Dutt,Gori Tere Pyaar Mein,2013
playful_songs,Enemmy Title (Hindi),Gourav Dasgupta,Gourov Dasgupta,Manthan,Enemmy - Law And Disorder,2013
playful_songs,Aaj Pehli Baar Dil Ki Baat Ki Hai,Kumar Sanu*Alka Yagnik,Nadeem Shravan,Sameer,Tadipaar,1993
playful_songs,Meri Gori Gori Bahe Baho Me Aaja Na,Kumar Sanu*Alka Yagnik,Anand Milind,Sameer,Banarasi Babu,1998
playful_songs,Too Kaun Hai Teraa Nam Kya,Sadhana Sargam*Kumar Sanu,Anu Malik,Indeevar,Khiladiyon Ka Khiladi,1996
playful_songs,Hamsafar Ke Liye,Alka Yagnik,Anand Raj Anand,Sameer,Jaal - The Trap,2003
playful_songs,Haseena Tu Kameena Me,Siddharth Basrur*Rahul Pandey*Shruti Pathak,Sachin Jigar,Priya Saraiya,Happy Ending,2014
playful_songs,Chhod Ke Na Ja Ooh Piya - Male,Harvinder,Sajid Wajid,Sameer,Maa Tujhe Salaam,2002
playful_songs,Baje Payal Chhun Chhun,Lata Mangeshkar,Kalyanji Anandji,Qamar Jalalabadi,Chhalia,1960
playful_songs,Dil Tu Bhi Ga Pyar Me Muskura Sapno Me Jo Aate Hai Aksar,Mohammed Rafi,Shankar Jaikishan,Shailendra,Hamrahi,1963
playful_songs,Mohabbat Chiz Kya Hai,Asha Bhosle,O P Nayyar,Aziz Kashmiri,Yeh Raat Phir Na Ayegi,1966
playful_songs,Zara Tham Jana Jara Ruk Jana,Asha Bhosle,Chitragupt,Shewan Rizvi,Basre Ki Hoor,1956
playful_songs,Aa Gayi Lo Aa Gayi Mai Jhumti,Lata Mangeshkar,Shankar Jaikishan,Shailendra,Rajhath,1956
playful_songs,Mai Jaanti Hu Tum Jhuth Bolte Ho,Mukesh*Lata Mangeshkar,Salil Chowdhury,Shailendra,Mem Didi,1961
playful_songs,Dil Ho Unhe Mubarak Jo Dil Ko Dhundte Hai,Mohammed Rafi,Naushad,Shakeel Badayuni,Chandni Raat,1949
playful_songs,Ye Hawa Ye Fiza Ye Sama Aaj Hai Kis Kadar Hasin,Geeta Dutt,Roshan,Prem Dhawan,Coffee House,1957
playful_songs,Rukh Se Parda To Hata Zara,Mohammed Rafi,Bipin Babul,Anjum Jaipuri,Shahi Mehman,1955
playful_songs,So Gaya Sara Zamana,Lata Mangeshkar,Hemant Kumar,Rajinder Krishan,Miss Mary,1957
playful_songs,Meri Kasam Teri Kasam,Udit Narayan*Anuradha Paudwal,Anand Milind,Sameer,Hasti,1993
playful_songs,Chanda Ke Des Me Rehti Ek Rani,Mukesh,Sardar Malik,Hasrat Jaipuri,Meraa Ghar Mere Bachche,1960
playful_songs,Mithi Mithi Yad Teri (Part- I),NotFound,Avinash Vyas,Qamar Jalalabadi,Great Show Of India,1958
playful_songs,Jawani Jhulti Hai Aashiqi Jhula Jhulati Hai,Lata Mangeshkar,S Mohinder,Kaif Irfani,Naata,1955
playful_songs,Mamaiya Kero Kero Kero Mama,Shailendra Singh,R D Burman,Javed Akhtar,Arjun,1985
playful_songs,Mera Dil Ye Deewana,NotFound,Harbans,NotFound,Hurricane Express,1961
playful_songs,Tumne Hansi Hi Hansi Me Kyu Dil Churaya,Lata Mangeshkar*Mahendra Kapoor,Chitragupt,Rajinder Krishan,Ghar Basake Dekho,1963
playful_songs,Meri Jaan Kuchh Bhi Kijiye,Lata Mangeshkar*Mukesh,Kalyanji Anandji,Qamar Jalalabadi,Chhalia,1960
playful_songs,Behta Pani Chalti Hawaye ( Dashavatar),Shreya Ghoshal*Shankar Mahadevan,Anand Kurhekar,Sandeep Khare,Dashavatar,2008
playful_songs,Diye Jalaye Pyar Ke Chalo Isi Khushi,Lata Mangeshkar,Laxmikant Pyarelal,Majrooh Sultanpuri,Dharti Kahe Pukar Ke,1969
playful_songs,Jab Usne Gesu Bikhraye,Shamshad Begum,Naushad,Majrooh Sultanpuri,Shahjehan,1946
playful_songs,Teri Pasand Kya Hai,Mohammed Rafi,Hansraj Behl,Prem Warbartani,Ek Din Ka Badshah,1964
playful_songs,Tu Aaye Na Aaye Teri Khushi,Talat Mahmood,Alla Rakha Qureshi,Sardul Kwatra,Bewafa,1952
playful_songs,Ae Duniya Ke Malik Tu Bata,Mukesh,B N Bali,Sartaj Rahmani,Baghdad Ka Chor,1955
playful_songs,Ched Saki Sargam,Lata Mangeshkar,Chitalkar Ramchandra,Pyarelal Santoshi,Sargam,1950
playful_songs,Ek Rutu Aae Ek Rutu Jaae,Manna Dey*Lata Mangeshkar,Laxmikant Pyarelal,Anand Bakshi,Sau Saal Baad,1966
playful_songs,Ek To Surat Pyaari Aur Uupar Se Ye Naaz,Mohammed Rafi*Asha Bhosle,Roshan,Prem Dhawan,Vallah Kya Baat Hai,1962
playful_songs,Naav Kagaz Ki Gehra Hai Pani (Happy),Mohammed Rafi*Lata Mangeshkar,Shankar Jaikishan,Vishveshvar Sharma,Duniyadari,1977
playful_songs,O Jaane Wale Balamwa Laut Ke Aa,Amirbai Karnataki*Shyam Kumar,Naushad,D N Madhok,Ratan,1944
playful_songs,Mere Mann Kaa Bawara Panchchi,Lata Mangeshkar,Chitalkar Ramchandra,Rajinder Krishan,Amar Deep,1958
playful_songs,Tera Gora Gora Mukhda Salona,Sudha Malhotra*Mahendra Kapoor,Suresh Talwar,NotFound,Elephant Queen,1961
playful_songs,Aa Tujhe Palko Me Chupa Lu,Mukesh,B N Bali,S H Bihari,Pataal Nagri,1963
playful_songs,Aankh Se Aankh Milata Hai Koi,Lata Mangeshkar,K Mahavir,Shakeel Badayuni,Non-Film,0
playful_songs,Banda Parwar Mai Kaha Ye Aapki Mahfil Kaha,Kishore Kumar,Laxmikant Pyarelal,Anand Bakshi,Pocket maar,1974
playful_songs,Chupke Se Mile Pyase Pyase,Mohammed Rafi*Geeta Dutt,Sachin Dev Burman,Majrooh Sultanpuri,Manzil,1960
playful_songs,Mast Ankho Me Shararat,Suraiya,Ghulam Mohammad,Kaifi Azmi,Shama,1961
playful_songs,Yehi Bahar Hai Duniya Ko Bhool Jaane Ki,Lata Mangeshkar,Roshan,Kaif Irfani,Raag Rang,1952
playful_songs,Yu Dekhte Ho Jaise Hame Jante Nahi,Geeta Dutt,Roshan,Prem Dhawan,Coffee House,1957
playful_songs,Mini Mini Chichi Duniya Me Chand Suraj,Mukesh*Lata Mangeshkar,Shankar Jaikishan,Shailendra,Kathputli,1957
playful_songs,Aasamaan Pe Hai Kudaa Aur Zamin Pe Ham,Mukesh,Khayyam,Sahir Ludhianvi,Phir Subah Hogi,1958
playful_songs,Dene Wala Jab Bhi Deta Pura Chhpad Phad Ke Deta,Kishore Kumar,Sachin Dev Burman,Sahir Ludhianvi,Funtoosh,1956
playful_songs,Ek Aaye Ek Jaye Musafir Duniya Ek Saraay Re,Shyamal Mitra,Salil Chowdhury,Shailendra,Musafir,1957
playful_songs,Tumhare Liye Hue Badnam,Shamshad Begum*Mukesh,S D Batish,Qamar Jalalabadi,Shabnam,1949
playful_songs,Kabhi Kali Ratiya Kabhi Din Suhane O Betaa Ji Kismat Ki Havaa,Chitalkar Ramchandra,Chitalkar Ramchandra,Rajinder Krishan,Albela,1951
playful_songs,Aadhi Tum Kha Lo Aadhi Ham Kha Le,Mohammed Rafi*Kishore Kumar,Madan Mohan,Rajinder Krishan,Fifty Fifty,1956
playful_songs,Afreen,NotFound,A R Rahman,NotFound,The Hundred-foot Journey,2014
playful_songs,Kyu Unhe Dil Diya,Surendra*Shamshad Begum,Naushad,Shakeel Badayuni,Anokhi Ada,1948
playful_songs,More Salone Kanha Gana Murali Pe Wo Gana,Lata Mangeshkar*Sudha Malhotra,S Mohinder,Tanveer Naqvi,Naata,1955
playful_songs,Aag Panee Me Lagee Hoy Hoy Kaise,Lata Mangeshkar*Mohammed Rafi,Salil Chowdhury,Rajinder Krishan,Jhoola,1962
playful_songs,Ab Hale Dil Ya Hale Jigar Kuch Na Puchiye,Mohammed Rafi*Lata Mangeshkar,Vinod,Aziz Kashmiri,Ek Thi Ladki,1949
playful_songs,Dekha Hai Tumne Jidhar Jidhar,Lata Mangeshkar,Ravi,Rajinder Krishan,Nazrana,1961
playful_songs,Mujhse Sham Suhani Puchhe Prem Kahani,Mohammed Rafi*Asha Bhosle,Usha Khanna,Ravindra Jain,Meri Biwi Ki Shaadi,1979
playful_songs,Nigaho Me Tum Ho Khayalo Me Tum Ho,Lata Mangeshkar,S N Tripathi,Hasrat Jaipuri,Jadoo Nagri,1961
playful_songs,Teri Nazar Me Mai Rahu,Suraiya*Surendra,Sajjad Hussain,Mohan Singh,1857,1946
playful_songs,Dekh Hame Awaz Na Dena (Part 2),Asha Bhosle*Mohammed Rafi,Chitalkar Ramchandra,Rajinder Krishan,Amar Deep,1958
playful_songs,Mere Chhahat Rahegi Hamesha Jawaan,Mohammed Rafi,Ravi,Sahir Ludhianvi,Mehmaan,1974
playful_songs,Tumko Apni Zindagi Ka Asra Samjhe The,C. H. Atma,Shankar Jaikishan,Hasrat Jaipuri,Nagina,1951
playful_songs,Aaj Naa Janey Pagal Manwa Kahe Ko Ghabraye,Kishore Kumar,Shankar Jaikishan,Hasrat Jaipuri,Begunah,1957
playful_songs,Aye Chand Chup Na Jana,Kanan Devi,Kamal Dasgupta,Buddhi Chandra Agrawal Madhur,Jawab,1942
playful_songs,Bhagwan Tumne Kya Kiya,Mohammed Rafi*Asha Bhosle,Chitragupt,Gopal Singh Nepali,Shree Ganesh Vivah,1955
playful_songs,Dekho Mausam Kya Bahaar Hai,Mukesh*Lata Mangeshkar,Chitragupt,Majrooh Sultanpuri,Opera House,1962
playful_songs,Dil To Hai Diwana Na Manega Bahana Na,Mohammed Rafi*Asha Bhosle,Sachin Dev Burman,Majrooh Sultanpuri,Manzil,1960
playful_songs,Ek Musafir Ko Dunia Me Kya Chahiye,Mohammed Rafi,Ravi,Shakeel Badayuni,Door ki Awaaz,1964
playful_songs,Jiya Laage Nahi Mora Dekho Ji Sajan Bin,Lata Mangeshkar,Ghulam Mohammad,Shakeel Badayuni,Pardes,1950
playful_songs,Kitne Rang Aate Jate Hai (Meherbaniya),Sonu Nigam,Sajid Wajid,Gulzar,Veer,2010
playful_songs,Naa Milate Ham Toh Kaho,Mukesh*Lata Mangeshkar,Chitragupt,Majrooh Sultanpuri,Opera House,1962
playful_songs,Dil Leke Chhupne Wale Tu Hai Kaha,Lata Mangeshkar*Mohammed Rafi,Ghulam Mohammad,Shakeel Badayuni,Paras,1949
playful_songs,Duniya Banane Wale Ne Jab Chand Banaya,Mahendra Kapoor,Chitalkar Ramchandra,D N Madhok,Tasveer,1967
playful_songs,Ja Re Ja Ja Nindiya Ja Ja Nindiya Ja,Lata Mangeshkar*Madhubala Jhaveri,Chitalkar Ramchandra,Rajindra Krishan,Jhanjhar,1953
playful_songs,Maa Teri Mamta Kitni Pyari,Manna Dey,Kamal Mitra,Pandit Phani,Bansari Bala,1957
playful_songs,Mai To Banke Naino Wali,Mohammed Rafi*Asha Bhosle,O P Nayyar,Jan Nisar Akhtar,Chhoo Mantar,1956
playful_songs,Mera Dil Ghabraye,Mohammed Rafi*Asha Bhosle,O P Nayyar,Hasrat Jaipuri,Mr. Cartoon M.A.,1959
playful_songs,Suno Suno Ek Nayi Kahani,Mohammed Rafi,S Mohinder,Tanveer Naqvi,Naata,1955
playful_songs,Tum Kyaa Jaano Tumhari Yaad Men Ham Kitanaa Roe Ham Kitanaa Roe,Lata Mangeshkar,Chitalkar Ramchandra,Pyarelal Santoshi,Shin Shinaki Babla Boo,1952
playful_songs,Ada Se Jhumte Huye Dilo Ko Chumte Huye,Mohammed Rafi*Shamshad Begum,Chitragupt,Anjum Jaipuri,Sindbad The Sailor,1952
playful_songs,Har Tukda Mere Dil Ka Deta Hai,Asha Bhosle,O P Nayyar,Aziz Kashmiri,Yeh Raat Phir Na Ayegi,1966
playful_songs,Marna Teri Gali Me Jina Teri Gali Me (Male),Mohammed Rafi,Naushad,Shakeel Badayuni,Shabab,1954
